53,53000061,5.6,6.25,3.2,4.5,5.0,4.25,,,
53,53000062,8.4,7.0,7.0,7.0,8.5,6.75,,,
53,53000063,5.8,6.75,5.4,,,,6.0,5.5,7.75
53,53000064,7.0,8.5,6.8,,,,7.5,8.0,9.5
53,53000065,6.2,8.75,6.0,,,,7.0,7.25,8.75
53,53000066,4.4,7.75,2.8,,,,3.75,6.5,8.5
53,53000067,6.8,7.75,3.0,,,,7.75,7.25,8.25
53,53000068,8.2,7.75,5.4,,,,8.25,7.0,9.5
53,53000069,7.8,7.75,3.8,,,,8.0,7.75,9.5
53,53000070,4.4,7.5,3.2,,,,5.25,6.5,7.0
53,53000071,8.4,9.5,8.8,8.0,7.25,6.5,,,
53,53000072,5.8,7.5,3.6,,,,5.25,6.5,8.0
53,53000073,7.4,6.75,6.0,8.0,7.0,5.25,,,
53,53000074,7.2,8.25,5.8,6.0,5.75,5.0,,,
53,53000075,5.6,6.5,3.8,,,,5.0,5.25,8.0
53,53000076,4.8,8.25,5.2,6.5,5.5,5.5,,,
53,53000077,5.0,7.75,2.4,,,,6.25,4.5,7.5
53,53000078,5.0,7.75,2.8,,,,6.5,6.25,8.25
53,53000079,6.0,5.5,4.4,,,,5.5,7.0,8.5
53,53000080,8.0,7.75,5.0,,,,4.75,7.25,7.5
53,53000081,5.4,7.5,4.6,,,,6.25,7.25,8.25
53,53000082,7.4,6.5,6.4,,,,7.0,5.75,8.5
53,53000083,7.4,8.75,6.8,,,,6.25,6.5,8.5
53,53000084,8.2,7.0,7.8,7.75,6.5,6.25,,,
53,53000085,8.2,6.5,6.4,7.0,7.75,5.0,,,
53,53000086,4.4,5.25,4.6,6.0,7.0,3.0,,,
53,53000087,6.6,7.75,3.2,,,,8.5,7.75,8.75
53,53000088,7.0,6.5,3.6,,,,5.0,6.0,6.5
53,53000089,6.8,5.25,5.2,6.25,4.75,3.5,,,
53,53000090,6.6,7.75,3.8,,,,7.75,8.5,8.75
53,53000091,5.6,7.75,3.2,,,,3.5,5.5,6.0
53,53000092,6.6,6.75,2.8,,,,4.75,7.5,7.75
53,53000093,8.0,8.25,4.0,6.25,6.5,4.5,,,
53,53000094,5.8,5.25,3.2,,,,5.75,5.0,6.5
53,53000095,7.8,6.75,3.2,5.5,7.0,5.25,,,
53,53000096,6.4,3.25,3.2,,,,6.5,6.25,8.0
53,53000097,5.8,6.25,4.4,6.0,4.0,4.75,,,
53,53000098,6.2,5.75,2.6,,,,7.0,7.5,7.5
53,53000099,7.6,8.25,5.4,6.0,5.25,4.5,,,
53,53000100,5.0,7.25,3.8,,,,5.25,5.5,6.75
53,53000101,7.2,6.75,7.0,,,,7.75,7.0,8.5
53,53000102,6.2,7.5,4.2,5.5,4.75,4.5,,,
53,53000103,6.0,6.5,4.8,,,,6.75,7.25,8.75
53,53000104,7.4,8.0,6.4,6.25,8.25,8.0,,,
53,53000106,8.8,7.5,7.4,7.25,8.0,6.25,,,
53,53000107,8.4,7.0,6.6,7.5,8.25,4.5,,,
53,53000108,7.6,7.25,4.8,,,,8.25,6.75,9.0
53,53000109,4.4,7.0,2.4,5.5,4.75,3.75,,,
53,53000110,7.0,8.5,5.6,,,,7.5,7.75,9.0
53,53000111,7.8,7.25,6.2,6.5,6.5,3.5,,,
53,53000112,6.2,7.75,3.4,,,,4.25,5.5,7.75
53,53000113,5.2,6.25,2.8,,,,4.5,7.0,8.5
53,53000114,5.8,6.25,3.6,,,,7.0,7.0,8.0
53,53000115,8.4,8.5,8.0,7.0,6.0,5.5,,,
53,53000116,4.4,6.0,3.6,,,,7.0,6.0,6.0
53,53000117,7.0,7.5,5.6,5.0,5.5,6.5,,,
53,53000118,7.0,7.25,3.4,6.5,7.0,6.0,,,
53,53000119,6.2,8.75,6.8,,,,6.75,5.75,8.0
53,53000120,5.0,4.75,4.2,5.0,4.5,3.25,,,
53,53000121,7.4,8.0,5.4,7.0,5.0,4.75,,,
53,53000122,7.8,8.75,8.2,7.0,4.75,4.5,,,
53,53000123,7.6,8.75,3.4,,,,9.25,8.5,9.5
53,53000124,6.2,5.75,2.6,,,,7.25,7.75,8.75
53,53000125,6.8,6.5,3.4,5.75,7.0,3.0,,,
53,53000126,4.8,6.75,4.6,6.5,5.5,4.75,,,
53,53000127,8.0,8.0,4.4,6.25,6.5,4.25,,,
53,53000128,8.2,8.25,8.0,8.5,5.0,4.0,,,
53,53000129,5.2,5.25,3.8,,,,6.0,7.25,8.5
53,53000130,6.2,6.25,4.8,,,,5.5,5.75,7.75
53,53000131,7.8,8.25,9.2,6.5,7.25,8.75,,,
53,53000132,7.4,8.0,3.4,,,,7.25,6.0,9.0
53,53000133,6.4,6.75,3.4,,,,7.0,6.25,8.75
53,53000134,6.4,8.25,3.0,,,,7.0,8.0,8.0
53,53000135,5.0,5.75,2.4,,,,5.5,6.0,8.25
53,53000136,8.6,8.5,5.6,,,,9.25,7.75,8.5
53,53000137,8.6,8.5,7.4,6.75,8.75,8.25,,,
53,53000138,7.2,8.0,4.8,,,,5.75,8.0,8.0
53,53000139,6.8,8.25,4.2,7.25,6.5,5.0,,,
53,53000140,8.2,9.0,8.8,7.5,7.25,7.75,,,
53,53000141,7.0,6.0,3.6,6.75,4.5,4.75,,,
53,53000142,7.8,8.0,5.6,6.5,6.5,7.25,,,
53,53000143,5.4,7.75,5.0,,,,5.75,5.75,7.75
53,53000144,6.6,7.75,4.2,,,,6.5,7.25,8.75
53,53000145,7.8,7.75,7.0,7.5,8.5,7.25,,,
53,53000146,5.4,5.75,2.6,7.0,7.75,2.75,,,
53,53000147,7.6,7.25,5.0,7.5,8.25,5.75,,,
53,53000148,7.0,6.5,3.8,7.0,7.0,3.75,,,
53,53000149,7.0,8.75,8.0,,,,8.25,7.0,8.5
53,53000150,8.8,7.0,6.4,7.5,8.75,5.5,,,
53,53000151,8.4,7.25,4.8,,,,7.5,7.75,8.75
53,53000152,7.6,8.0,8.2,8.0,8.5,4.0,,,
53,53000153,4.8,7.5,4.0,,,,6.0,5.75,7.75
53,53000154,6.8,8.25,3.2,6.0,3.75,3.5,,,
53,53000155,6.8,7.25,4.6,,,,5.25,6.5,8.25
53,53000156,7.6,6.75,3.0,,,,5.5,5.75,7.75
53,53000157,7.2,8.0,4.0,,,,8.25,7.0,9.0
53,53000158,6.0,6.75,3.8,,,,6.5,6.5,7.75
53,53000159,4.4,7.0,3.8,,,,6.0,6.0,8.0
53,53000160,6.4,7.25,4.0,,,,5.5,6.5,8.25
53,53000161,8.0,7.5,3.0,,,,5.75,6.0,7.25
53,53000162,5.6,7.25,3.0,,,,3.75,6.0,7.75
53,53000163,6.0,6.0,3.0,,,,5.25,5.5,7.75
53,53000164,8.2,5.75,6.4,8.25,7.5,6.75,,,
53,53000165,8.2,7.25,8.0,8.5,6.5,4.5,,,
53,53000166,7.6,7.0,7.4,5.5,6.75,5.0,,,
53,53000167,8.2,6.5,8.8,5.75,6.75,5.0,,,
53,53000168,5.0,5.75,3.8,4.75,4.25,5.75,,,
53,53000169,5.4,4.75,3.2,,,,7.25,5.5,7.75
53,53000170,7.8,7.0,7.4,6.25,6.5,5.75,,,
53,53000171,8.4,7.5,7.6,7.0,6.0,4.75,,,
53,53000172,5.8,7.0,4.2,,,,7.25,7.0,7.75
53,53000173,6.6,4.75,4.6,,,,7.0,7.0,8.0
53,53000174,7.8,4.5,7.0,7.0,4.75,3.5,,,
53,53000175,7.8,8.0,7.0,8.25,6.25,4.5,,,
53,53000176,7.8,6.5,5.4,,,,7.75,6.75,8.0
53,53000177,8.6,8.25,8.6,,,,8.5,8.75,8.75
53,53000178,6.0,7.0,5.4,5.0,5.0,4.5,,,
53,53000179,7.8,7.25,5.6,7.5,7.5,7.5,,,
53,53000180,8.2,9.0,4.2,7.0,6.5,5.0,,,
53,53000181,6.6,7.0,4.2,7.0,5.0,3.75,,,
53,53000182,7.2,7.5,5.6,,,,7.75,7.0,9.0
53,53000183,5.6,6.75,4.6,5.75,6.0,4.25,,,
53,53000184,7.2,6.75,3.2,5.75,7.5,5.5,,,
53,53000185,7.8,7.5,9.0,9.0,7.75,6.25,,,
53,53000186,6.8,6.75,4.0,,,,6.5,6.5,8.75
53,53000187,7.8,9.0,7.6,,,,5.75,6.25,9.75
53,53000188,5.6,7.25,4.8,,,,6.75,5.25,7.75
53,53000189,7.6,7.75,7.4,7.75,7.0,4.75,,,
53,53000190,6.0,7.0,7.8,6.5,7.5,5.75,,,
53,53000191,7.0,8.0,8.4,,,,7.0,8.0,8.0
53,53000192,7.6,6.25,3.6,,,,9.25,8.25,8.5
53,53000193,8.6,6.75,8.6,8.5,7.5,5.5,,,
53,53000194,8.4,6.67,3.2,,,,7.75,6.25,7.0
53,53000195,8.0,4.75,4.2,6.75,8.0,4.25,,,
53,53000196,7.2,7.25,4.4,,,,8.25,8.0,8.0
53,53000197,9.2,7.75,9.0,9.25,8.5,7.75,,,
53,53000198,5.6,7.75,3.0,,,,8.0,7.75,8.5
53,53000199,7.4,7.25,8.2,8.0,7.0,4.75,,,
53,53000200,5.4,7.25,6.0,,,,8.5,7.25,9.25
53,53000201,4.6,6.5,4.6,,,,7.25,7.0,8.75
53,53000202,8.0,7.5,5.4,3.5,4.75,5.0,,,
53,53000203,9.6,6.0,8.0,9.5,5.25,5.25,,,
53,53000204,7.0,6.5,4.6,7.5,8.5,5.75,,,
53,53000205,9.2,6.25,9.4,8.75,7.75,7.75,,,
53,53000206,5.4,5.75,4.4,,,,1.75,6.5,6.75
53,53000207,7.2,7.25,5.4,,,,8.0,7.25,8.5
53,53000208,5.6,7.0,3.2,6.5,7.5,3.75,,,
53,53000209,7.6,6.0,3.6,,,,7.5,8.0,8.0
53,53000210,8.4,6.75,8.8,8.25,6.75,4.0,,,
53,53000211,6.8,7.25,4.4,,,,6.75,7.75,8.75
53,53000212,5.8,5.0,4.8,,,,5.5,5.25,7.75
53,53000213,7.8,7.0,5.0,6.25,7.5,3.5,,,
53,53000214,5.8,4.75,4.4,,,,8.25,7.0,8.75
53,53000215,6.0,5.25,4.2,,,,4.5,6.0,6.25
53,53000216,7.8,7.25,4.8,7.5,7.75,5.25,,,
53,53000217,8.2,6.25,3.4,7.0,8.5,3.0,,,
53,53000218,7.4,6.0,6.6,7.25,6.25,4.25,,,
53,53000219,7.8,8.5,5.8,,,,8.5,8.0,8.25
53,53000220,6.8,7.25,2.4,,,,4.75,5.5,7.0
53,53000221,6.2,6.0,3.4,,,,6.5,6.25,7.25
53,53000222,7.0,6.5,5.2,,,,8.75,7.0,8.0
53,53000223,8.0,7.5,6.0,,,,8.25,7.0,9.25
53,53000224,7.4,8.75,9.0,,,,9.75,9.0,9.0
53,53000225,6.2,8.0,4.2,,,,6.25,6.25,8.25
53,53000226,5.8,7.0,3.6,,,,4.5,5.0,8.0
53,53000227,5.4,7.25,3.4,,,,6.5,6.75,7.75
53,53000228,6.4,5.25,8.0,4.25,5.75,3.75,,,
53,53000229,8.4,5.5,6.2,8.5,8.5,5.0,,,
53,53000230,3.8,6.5,4.0,,,,4.75,6.75,7.5
53,53000231,7.4,6.25,3.0,4.75,6.75,3.25,,,
53,53000232,6.0,7.0,3.2,,,,7.0,6.0,8.25
53,53000233,6.6,7.75,5.0,5.75,5.75,4.5,,,
53,53000234,3.6,7.25,3.4,,,,4.25,5.25,7.0
53,53000235,7.4,6.5,4.0,,,,6.5,5.5,8.5
53,53000236,2.4,6.75,2.6,,,,5.75,5.0,7.0
53,53000237,7.6,8.25,6.0,,,,7.25,5.5,8.0
53,53000238,7.8,7.0,7.0,8.0,7.75,3.75,,,
53,53000239,8.0,7.0,3.4,,,,5.25,6.75,8.0
53,53000240,7.4,7.25,4.4,7.25,7.5,4.25,,,
53,53000241,7.8,8.0,7.0,7.0,6.5,4.25,,,
53,53000242,7.4,6.0,5.8,7.5,6.75,5.25,,,
53,53000243,8.4,7.75,8.2,7.5,7.5,6.25,,,
53,53000244,3.2,8.0,4.2,,,,4.5,5.0,8.5
53,53000245,7.6,7.25,5.6,5.75,7.0,5.75,,,
53,53000246,3.6,6.0,8.2,,,,7.25,4.75,8.25
53,53000247,7.0,7.75,5.4,6.75,6.0,5.75,,,
53,53000248,8.8,8.0,5.2,6.25,8.25,6.25,,,
53,53000249,5.2,6.75,2.4,,,,6.25,4.5,6.25
53,53000250,8.2,8.0,8.0,7.0,5.75,4.25,,,
53,53000251,7.8,5.75,4.2,4.25,5.25,4.0,,,
53,53000252,5.2,8.0,7.2,,,,5.5,7.25,7.25
53,53000253,6.8,5.25,3.4,,,,7.0,7.5,8.75
53,53000254,9.0,6.75,4.8,7.5,8.0,3.75,,,
53,53000255,7.2,7.25,3.4,4.75,4.75,3.75,,,
53,53000256,6.6,8.0,4.2,,,,5.75,6.75,9.0
53,53000257,8.2,8.5,7.2,,,,7.25,7.0,9.0
53,53000258,6.4,7.75,3.4,,,,7.5,6.5,9.0
53,53000259,8.0,6.75,5.0,6.5,6.5,4.5,,,
53,53000260,7.4,8.5,4.6,,,,8.25,7.75,9.5
53,53000261,8.0,8.25,6.0,7.0,8.0,6.75,,,
53,53000262,8.2,8.25,7.8,8.0,8.0,5.75,,,
53,53000263,6.8,6.5,3.6,5.25,4.0,3.0,,,
53,53000264,7.4,8.5,4.8,,,,6.75,7.0,8.25
53,53000265,7.4,7.25,5.8,,,,5.25,7.0,7.75
53,53000266,4.6,6.92,6.0,,,,7.0,4.75,7.0
53,53000267,8.4,7.5,6.4,,,,8.5,7.75,8.75
53,53000268,7.8,8.5,6.2,7.25,8.0,4.5,,,
53,53000269,5.4,7.5,4.8,,,,5.0,5.0,7.5
53,53000270,8.0,8.5,8.2,,,,8.75,8.75,9.5
53,53000271,7.0,7.5,5.4,,,,7.0,8.5,8.25
53,53000272,6.6,7.5,5.8,,,,8.0,9.0,9.25
53,53000273,7.6,6.5,6.0,8.5,8.25,6.25,,,
53,53000274,8.2,5.75,8.6,8.5,8.25,6.5,,,
53,53000275,7.4,8.25,7.2,,,,7.25,7.5,8.5
53,53000276,5.2,5.75,3.6,,,,4.25,6.0,7.0
53,53000277,4.0,7.0,3.0,,,,5.0,6.25,8.0
53,53000278,7.2,7.0,6.2,6.75,3.75,3.75,,,
53,53000279,8.4,7.25,6.0,7.25,7.75,5.25,,,
53,53000280,8.4,7.5,7.6,6.5,8.5,7.75,,,
53,53000281,5.0,5.25,6.8,,,,8.0,7.25,7.0
53,53000282,7.4,7.25,3.2,7.75,7.0,4.25,,,
53,53000283,6.2,6.75,3.4,,,,5.0,6.25,7.25
53,53000284,8.4,6.0,7.6,7.5,7.5,4.75,,,
53,53000285,7.8,7.25,8.4,7.25,5.75,6.25,,,
53,53000286,5.2,7.25,2.2,,,,7.0,5.5,7.0
53,53000287,7.0,8.5,5.8,7.25,8.0,5.25,,,
53,53000288,7.2,7.75,6.2,,,,5.75,5.75,8.75
53,53000289,8.2,9.0,6.6,,,,8.5,7.25,10.0
53,53000290,7.8,6.5,7.6,5.0,6.0,5.0,,,
53,53000291,6.8,8.0,7.6,6.25,5.25,3.25,,,
53,53000292,8.4,7.75,9.4,8.25,6.75,5.5,,,
53,53000293,7.8,7.5,7.2,8.0,7.5,6.0,,,
53,53000294,7.0,7.0,6.2,6.0,7.75,5.0,,,
53,53000295,3.4,7.75,4.6,,,,3.25,7.0,7.25
53,53000296,4.8,8.0,5.4,,,,6.25,5.5,8.0
53,53000297,7.4,7.25,5.6,7.75,8.75,5.0,,,
53,53000298,5.0,7.0,3.8,4.5,5.0,3.75,,,
53,53000299,7.2,7.5,4.2,,,,6.25,6.5,8.75
53,53000300,6.6,7.25,3.6,,,,6.5,6.75,8.5
53,53000301,7.2,7.75,5.2,,,,6.25,6.75,6.75
53,53000302,4.8,6.5,3.4,,,,2.75,4.5,6.75
53,53000303,7.6,8.75,6.0,,,,8.5,6.75,9.75
53,53000304,3.6,6.75,5.0,,,,7.25,5.5,7.5
53,53000305,7.0,7.75,4.4,,,,3.75,7.0,7.5
53,53000306,4.2,7.25,4.6,,,,5.0,5.0,7.0
53,53000307,7.4,8.25,7.8,,,,6.75,7.0,7.5
53,53000308,7.6,7.5,8.0,6.75,8.0,8.0,,,
53,53000309,6.2,7.5,3.6,,,,7.5,6.75,9.25
53,53000310,7.8,8.0,7.0,6.0,7.25,3.5,,,
53,53000311,8.8,9.0,3.8,7.25,7.5,5.5,,,
53,53000313,7.2,6.75,5.2,7.75,8.5,5.75,,,
53,53000314,4.2,7.75,4.8,,,,7.5,6.25,7.5
53,53000315,8.8,7.67,8.2,7.5,8.75,5.25,,,
53,53000316,8.0,7.75,6.4,,,,8.5,7.25,9.25
53,53000317,7.6,8.75,7.0,8.25,7.75,5.5,,,
53,53000318,6.0,6.25,4.6,,,,5.0,6.0,7.25
53,53000319,3.2,6.0,3.0,,,,5.5,6.25,7.0
53,53000320,5.0,5.75,2.6,,,,7.5,6.5,7.75
53,53000321,5.8,7.25,4.6,,,,5.75,6.75,8.25
53,53000322,5.6,6.75,3.8,,,,8.75,7.25,7.25
53,53000323,7.4,5.75,3.2,4.25,5.75,3.75,,,
53,53000324,5.0,7.25,6.4,,,,5.25,5.75,7.75
53,53000325,7.8,8.25,7.0,7.5,7.25,5.25,,,
53,53000326,4.2,7.75,6.8,,,,6.5,7.0,9.25
53,53000327,3.6,7.25,4.0,,,,7.0,5.5,8.0
53,53000328,8.4,7.75,6.4,,,,8.25,7.75,9.25
53,53000329,8.0,8.5,6.6,,,,7.5,7.5,9.0
53,53000330,6.6,7.25,5.2,6.25,6.75,4.0,,,
53,53000331,8.4,6.5,6.4,7.25,8.75,6.25,,,
53,53000332,5.2,5.0,3.6,,,,8.5,7.0,7.5
53,53000333,6.0,7.5,4.4,,,,8.25,7.0,7.5
53,53000334,5.4,8.0,3.4,,,,5.5,4.5,8.0
53,53000335,5.2,7.25,3.4,,,,4.0,5.25,5.75
53,53000336,9.0,8.75,8.6,7.75,9.0,8.75,,,
53,53000337,8.8,8.25,9.4,8.75,8.75,7.75,,,
53,53000338,8.2,8.0,8.2,7.25,8.0,6.0,,,
53,53000339,4.8,6.5,4.0,,,,3.75,5.0,8.0
53,53000340,7.6,8.25,5.8,,,,8.5,7.25,9.25
53,53000341,7.8,7.25,6.4,,,,8.25,7.0,9.0
53,53000342,6.2,6.25,3.6,,,,6.5,6.5,8.5
53,53000343,8.0,6.5,8.2,8.5,7.75,7.25,,,
53,53000344,6.2,7.0,5.4,,,,8.25,7.5,8.5
53,53000345,7.6,8.25,8.2,8.25,5.25,5.5,,,
53,53000346,6.0,7.25,4.4,,,,9.25,7.5,8.25
53,53000347,8.6,5.0,5.0,7.75,7.25,3.5,,,
53,53000348,8.8,6.25,7.4,7.0,6.25,5.0,,,
53,53000349,7.8,8.25,6.0,6.75,7.75,5.5,,,
53,53000350,7.4,8.25,4.8,5.75,5.75,4.5,,,
53,53000351,3.4,6.75,4.6,,,,4.0,6.25,7.0
53,53000352,4.4,6.25,3.6,,,,5.0,6.0,7.25
53,53000353,6.0,7.25,4.4,,,,7.0,5.25,7.75
53,53000354,7.2,7.75,5.8,5.5,5.25,2.75,,,
53,53000355,7.0,7.5,4.4,,,,8.0,7.5,9.25
53,53000356,8.8,7.0,9.4,,,,9.0,8.5,9.5
53,53000357,8.2,7.5,6.8,,,,6.5,6.75,9.25
53,53000358,3.2,7.25,5.4,,,,7.5,6.75,8.25
53,53000359,7.2,7.25,5.8,7.0,7.75,5.0,,,
53,53000360,7.2,7.0,4.2,5.75,5.5,4.25,,,
53,53000361,7.8,7.0,6.8,7.75,7.5,7.0,,,
53,53000362,3.2,7.0,3.4,,,,6.5,5.5,7.0
53,53000363,6.8,8.0,3.8,5.75,5.5,3.75,,,
53,53000364,5.0,7.75,5.0,,,,4.25,5.5,5.75
53,53000365,7.6,8.0,5.0,,,,8.5,8.75,9.5
53,53000366,6.6,8.0,4.4,,,,5.25,6.25,8.25
53,53000367,8.0,9.5,7.0,,,,8.5,8.75,9.25
53,53000368,6.6,7.5,3.8,,,,4.5,6.75,8.5
53,53000369,7.0,7.75,6.6,7.25,7.75,5.0,,,
53,53000370,6.0,8.0,5.0,6.0,5.5,4.25,,,
53,53000371,5.8,7.0,3.6,,,,4.75,5.25,8.25
53,53000372,8.6,7.5,7.8,7.75,7.25,6.5,,,
53,53000373,6.6,7.25,5.8,5.0,6.25,7.0,,,
53,53000374,8.0,5.25,4.4,7.5,8.0,4.25,,,
53,53000375,5.2,5.25,4.4,,,,4.5,5.75,7.0
53,53000376,8.0,8.0,7.2,7.25,7.5,6.25,,,
53,53000377,5.8,4.25,3.8,5.25,6.0,4.0,,,
53,53000378,5.0,6.0,3.0,,,,5.75,6.75,7.5
53,53000379,7.6,8.0,4.6,7.5,7.25,5.25,,,
53,53000380,3.4,6.25,2.0,,,,4.0,6.75,7.5
53,53000381,7.4,7.75,4.8,6.5,8.25,5.0,,,
53,53000382,8.2,6.75,5.6,5.5,6.75,4.25,,,
53,53000383,6.2,7.0,3.8,6.25,5.75,3.75,,,
53,53000384,8.6,6.5,5.8,7.0,8.5,5.25,,,
53,53000385,6.8,6.75,5.2,7.25,7.0,5.5,,,
53,53000386,7.0,6.5,4.0,,,,6.75,6.0,8.5
53,53000387,5.6,6.75,3.4,,,,3.5,5.0,7.0
53,53000388,4.4,7.08,2.8,6.25,5.5,3.0,,,
53,53000389,6.0,7.5,4.0,,,,8.5,6.5,8.0
53,53000390,7.8,8.75,8.8,6.5,8.0,7.0,,,
53,53000391,7.0,7.0,7.8,,,,6.25,7.0,8.75
53,53000392,5.8,8.5,4.6,,,,9.25,8.25,9.5
53,53000393,9.0,9.5,9.4,,,,10.0,9.0,8.5
53,53000394,5.4,5.0,3.8,4.5,4.25,3.75,,,
53,53000395,8.8,8.0,7.4,7.5,7.0,5.25,,,
53,53000396,7.8,6.5,7.4,3.75,5.75,5.0,,,
53,53000397,7.8,5.83,4.2,7.5,5.5,3.75,,,
53,53000398,6.0,7.0,3.2,,,,6.75,6.5,8.5
53,53000399,3.8,5.0,3.6,6.0,5.0,4.25,,,
53,53000400,8.6,7.5,7.6,9.0,7.75,5.75,,,
53,53000401,8.8,6.5,5.8,7.75,7.5,6.5,,,
53,53000402,8.0,6.5,5.6,7.25,5.25,5.25,,,
53,53000403,7.0,7.5,4.4,,,,5.5,7.5,7.75
53,53000404,7.2,7.75,8.2,7.0,7.25,4.5,,,
53,53000405,6.8,6.75,5.6,,,,9.25,8.25,8.5
53,53000406,6.6,7.0,6.6,,,,5.75,6.5,7.5
53,53000407,8.6,7.75,5.8,8.25,9.0,6.75,,,
53,53000408,4.2,5.17,3.4,,,,4.25,6.5,7.25
53,53000409,8.0,6.75,6.4,7.25,7.0,4.25,,,
53,53000410,6.4,5.0,3.8,,,,6.5,4.75,8.75
53,53000411,7.0,8.25,4.0,6.5,6.5,4.0,,,
53,53000412,8.4,7.25,6.6,8.0,8.25,4.5,,,
53,53000413,6.0,7.0,3.4,,,,9.25,7.75,8.75
53,53000414,7.6,6.0,6.6,6.0,5.5,3.25,,,
53,53000415,8.8,6.25,4.6,7.0,8.0,2.5,,,
53,53000416,7.4,6.5,3.8,,,,5.25,5.0,7.75
53,53000417,7.6,8.5,8.4,,,,6.75,6.75,7.75
53,53000418,8.4,6.75,5.8,8.25,7.25,7.0,,,
53,53000419,8.2,7.5,4.2,7.0,8.0,5.0,,,
53,53000420,4.2,6.75,4.6,,,,7.0,7.5,8.5
53,53000421,6.6,6.25,3.6,6.75,7.75,3.75,,,
53,53000422,6.4,5.75,1.6,,,,6.25,7.5,8.25
53,53000423,5.4,7.75,5.8,,,,8.0,6.0,7.0
53,53000424,7.4,6.25,7.8,6.5,6.5,3.75,,,
53,53000425,7.6,7.0,5.2,7.5,7.5,5.5,,,
53,53000426,4.0,5.5,3.0,3.5,5.0,3.75,,,
